id,save_name,save_date,rows,cols,starting_color,mode,game_index,moves,view_index,ai_mode,ai_depth,confidence,distinct_cols,player_red,player_yellow,created_at
15663,BGA_725252972_740270790_9x9,2026-03-16 13:34:28.216382,9,9,R,3,191,"[3, 5, 5, 3, 6, 5, 7, 7, 8, 5, 0, 2, 2, 5, 8, 5]",0,bga,4,3,7,,,2026-03-16 13:34:28.216382+01
15664,BGA_102776156_633255721_9x9,2026-03-16 13:34:35.451822,9,9,R,3,193,"[4, 2, 4, 1, 3, 6, 2, 8, 4, 1, 4]",0,bga,4,3,6,,,2026-03-16 13:34:35.451822+01
15665,BGA_822510947_788522947_9x9,2026-03-16 13:34:41.760628,9,9,R,3,197,"[2, 4, 6, 4, 5, 5, 2, 6, 4, 6, 0, 7, 0, 3, 7, 5, 1, 4]",0,bga,4,3,8,,,2026-03-16 13:34:41.760628+01
15666,BGA_227597894_134552822_9x9,2026-03-16 13:34:55.644304,9,9,R,3,198,"[4, 3, 4, 0, 3, 0, 2, 7, 2, 0, 0, 0, 4, 5, 4]",0,bga,4,3,6,,,2026-03-16 13:34:55.644304+01
15667,BGA_836774089_172134478_9x9,2026-03-16 13:34:56.779279,9,9,R,3,199,"[4, 1, 3, 3, 5, 3, 4, 1, 4, 7, 4]",0,bga,4,3,5,,,2026-03-16 13:34:56.779279+01
15668,BGA_761546597_677204817_9x9,2026-03-16 13:34:59.461505,9,9,R,3,200,"[3, 5, 4, 4, 8, 3, 3, 4, 0, 2, 4, 2, 5, 2, 8, 5, 1, 4, 2, 4, 3, 5]",0,bga,4,3,7,,,2026-03-16 13:34:59.461505+01
15669,BGA_173996942_485622926_9x9,2026-03-16 13:35:00.317647,9,9,R,3,202,"[4, 0, 3, 5, 4, 7, 3, 3, 2, 5, 4, 7, 4]",0,bga,4,3,6,,,2026-03-16 13:35:00.317647+01
15670,BGA_996556451_491475939_9x9,2026-03-16 13:35:07.881149,9,9,R,3,207,"[4, 3, 4, 2, 3, 4, 2, 6, 2, 7, 2, 3, 5, 7, 4, 0, 5]",0,bga,4,3,7,,,2026-03-16 13:35:07.881149+01
15671,BGA_968684549_210556935_9x9,2026-03-16 13:35:23.880903,9,9,R,3,208,"[4, 2, 4, 4, 0, 6, 4, 2, 6, 7, 7, 8, 2, 5]",0,bga,4,3,7,,,2026-03-16 13:35:23.880903+01
15672,BGA_975770649_853840696_9x9,2026-03-16 13:35:25.096504,9,9,R,3,209,"[3, 5, 1, 2, 6, 5, 1, 5, 1, 5]",0,bga,4,3,5,,,2026-03-16 13:35:25.096504+01
15673,BGA_176496840_964132595_9x9,2026-03-16 13:35:30.474883,9,9,R,3,211,"[4, 3, 4, 2, 3, 0, 1, 8, 2, 6, 4, 7, 4]",0,bga,4,3,8,,,2026-03-16 13:35:30.474883+01
15674,BGA_216978520_690287410_9x9,2026-03-16 13:35:37.470384,9,9,R,3,213,"[1, 3, 3, 3, 0, 1, 3, 4, 1, 5, 7, 4, 7, 4, 2, 4]",0,bga,4,3,7,,,2026-03-16 13:35:37.470384+01
15675,BGA_210826917_852702053_9x9,2026-03-16 13:35:45.090628,9,9,R,3,217,"[3, 5, 5, 3, 3, 6, 1, 7, 7, 4]",0,bga,4,3,6,,,2026-03-16 13:35:45.090628+01
15676,BGA_268059254_711233704_9x9,2026-03-16 13:35:58.823788,9,9,R,3,218,"[2, 4, 3, 4, 2, 2, 0, 1, 8, 3, 1, 3, 3, 4, 0, 4]",0,bga,4,3,6,,,2026-03-16 13:35:58.823788+01
15677,BGA_764809294_918194021_9x9,2026-03-16 13:36:04.141962,9,9,R,3,220,"[2, 4, 7, 4, 6, 5, 3, 5, 7, 3, 2, 4, 6, 4]",0,bga,4,3,6,,,2026-03-16 13:36:04.141962+01
15678,BGA_301072826_236401424_9x9,2026-03-16 13:36:07.298771,9,9,R,3,221,"[3, 5, 7, 5, 1, 2, 6, 6, 3, 5, 3, 5]",0,bga,4,3,6,,,2026-03-16 13:36:07.298771+01
15679,BGA_962022385_565192719_9x9,2026-03-16 13:36:12.7963,9,9,R,3,224,"[3, 5, 3, 3, 3, 5, 6, 6, 4, 4, 0, 4, 3, 5, 1, 5]",0,bga,4,3,6,,,2026-03-16 13:36:12.7963+01
15680,BGA_723803427_228255570_9x9,2026-03-16 13:36:21.673145,9,9,R,3,225,"[2, 4, 8, 4, 4, 5, 0, 6, 7, 3]",0,bga,4,3,8,,,2026-03-16 13:36:21.673145+01
15681,BGA_223643487_526207667_9x9,2026-03-16 13:36:27.727555,9,9,R,3,227,"[3, 5, 6, 5, 0, 6, 6, 5, 2, 5]",0,bga,4,3,5,,,2026-03-16 13:36:27.727555+01
15682,BGA_364258730_712142839_9x9,2026-03-16 13:36:35.018718,9,9,R,3,230,"[2, 4, 3, 4, 1, 0, 8, 4, 0, 4]",0,bga,4,3,6,,,2026-03-16 13:36:35.018718+01
15683,BGA_251806450_371723283_9x9,2026-03-16 13:36:43.000097,9,9,R,3,231,"[4, 0, 3, 2, 3, 3, 4, 1, 4, 6, 4]",0,bga,4,3,6,,,2026-03-16 13:36:43.000097+01
15684,BGA_311066039_868798748_9x9,2026-03-16 13:36:48.478548,9,9,R,3,233,"[4, 2, 4, 2, 2, 2, 4, 6, 4]",0,bga,4,3,3,,,2026-03-16 13:36:48.478548+01
15685,BGA_491644611_415581930_9x9,2026-03-16 13:36:55.131711,9,9,R,3,235,"[4, 0, 3, 3, 5, 1, 4, 3, 4, 0, 4]",0,bga,4,3,5,,,2026-03-16 13:36:55.131711+01
15686,BGA_331169561_985406025_9x9,2026-03-16 13:49:34.091445,9,9,R,3,5,"[4, 2, 4, 0, 3, 7, 3, 2, 3, 6, 4, 7, 4]",0,bga,4,3,6,,,2026-03-16 13:49:34.091445+01
15687,BGA_103361479_919254124_9x9,2026-03-16 13:49:55.704557,9,9,R,3,7,"[0, 4, 6, 4, 2, 3, 8, 3, 8, 2, 5, 5]",0,bga,4,3,7,,,2026-03-16 13:49:55.704557+01
15688,BGA_705739051_568325891_9x9,2026-03-16 13:50:02.134622,9,9,R,3,11,"[4, 1, 3, 2, 2, 7, 3, 6, 4, 3, 4, 7, 4]",0,bga,4,3,6,,,2026-03-16 13:50:02.134622+01
15689,BGA_823075257_984489426_9x9,2026-03-16 13:50:14.430133,9,9,R,3,12,"[4, 2, 4, 5, 5, 3, 4, 2, 4]",0,bga,4,3,4,,,2026-03-16 13:50:14.430133+01
15690,BGA_544438936_197967204_9x9,2026-03-16 13:50:19.456372,9,9,R,3,14,"[4, 0, 3, 3, 5, 4, 4, 7, 4, 3, 4, 5, 4]",0,bga,4,3,5,,,2026-03-16 13:50:19.456372+01
15691,BGA_889897182_377485554_9x9,2026-03-16 13:50:22.310614,9,9,R,3,15,"[1, 3, 4, 4, 6, 5, 0, 5, 7, 6, 8, 4, 8, 4, 0, 4]",0,bga,4,3,8,,,2026-03-16 13:50:22.310614+01
15692,BGA_629983207_381072838_9x9,2026-03-16 13:50:27.569098,9,9,R,3,18,"[4, 0, 3, 0, 5, 5, 4, 3, 4, 4, 4, 6, 2]",0,bga,4,3,6,,,2026-03-16 13:50:27.569098+01
15693,BGA_977781639_940636040_9x9,2026-03-16 13:50:36.498572,9,9,R,3,19,"[4, 2, 4, 4, 2, 0, 1, 2, 1, 4, 1, 7, 3, 2, 4, 1, 3]",0,bga,4,3,6,,,2026-03-16 13:50:36.498572+01
15694,BGA_551555084_944782325_9x9,2026-03-16 13:50:38.580045,9,9,R,3,20,"[0, 4, 6, 4, 0, 0, 8, 5, 6, 6, 0, 3, 1, 4, 4, 2]",0,bga,4,3,8,,,2026-03-16 13:50:38.580045+01
15695,BGA_477325577_798557784_9x9,2026-03-16 13:50:40.570822,9,9,R,3,21,"[4, 3, 4, 4, 3, 0, 5, 1, 2, 0, 2, 7, 4, 2, 4, 2, 4, 8, 4]",0,bga,4,3,8,,,2026-03-16 13:50:40.570822+01
15696,BGA_425035843_129423968_9x9,2026-03-16 13:50:45.747248,9,9,R,3,25,"[4, 4, 4, 2, 0, 2, 2, 6, 4, 0, 4, 0, 4]",0,bga,4,3,4,,,2026-03-16 13:50:45.747248+01
15697,BGA_709218052_248814085_9x9,2026-03-16 13:51:02.117447,9,9,R,3,26,"[0, 4, 0, 3, 3, 5, 8, 4, 7, 4, 0, 4]",0,bga,4,3,6,,,2026-03-16 13:51:02.117447+01
15698,BGA_569877253_708840553_9x9,2026-03-16 13:51:03.45507,9,9,R,3,27,"[4, 1, 3, 8, 5, 4, 4, 6, 2]",0,bga,4,3,7,,,2026-03-16 13:51:03.45507+01
15699,BGA_925653025_262760259_9x9,2026-03-16 13:51:09.032648,9,9,R,3,31,"[4, 2, 4, 4, 3, 3, 8, 3, 4, 3, 3, 5, 5, 4, 4, 3, 8, 5, 5, 4, 6, 3, 3, 4, 3, 5, 1, 8, 1, 1, 4, 1, 1, 1, 6, 2, 7, 2]",0,bga,4,3,8,,,2026-03-16 13:51:09.032648+01
15700,BGA_929714707_745031389_9x9,2026-03-16 13:51:26.719088,9,9,R,3,32,"[4, 1, 3, 8, 5, 8, 4, 0, 4, 6, 4]",0,bga,4,3,7,,,2026-03-16 13:51:26.719088+01
15701,BGA_238694158_649391155_9x9,2026-03-16 13:51:28.20821,9,9,R,3,33,"[4, 1, 3, 4, 5, 1, 4, 4, 4, 2, 6]",0,bga,4,3,6,,,2026-03-16 13:51:28.20821+01
15702,BGA_809045729_409213252_9x9,2026-03-16 13:51:29.183711,9,9,R,3,35,"[4, 3, 4, 7, 4, 6, 4]",0,bga,4,3,4,,,2026-03-16 13:51:29.183711+01
15703,BGA_294102964_248162410_9x9,2026-03-16 13:51:32.236292,9,9,R,3,36,"[2, 4, 0, 1, 4, 2, 3, 4, 7, 4, 8, 4, 7, 4]",0,bga,4,3,7,,,2026-03-16 13:51:32.236292+01
15704,BGA_665335276_747046914_9x9,2026-03-16 13:51:34.45216,9,9,R,3,37,"[1, 3, 2, 2, 3, 2, 2, 3, 4, 3, 6, 1, 7, 0]",0,bga,4,3,7,,,2026-03-16 13:51:34.45216+01
15705,BGA_938583595_882424506_9x9,2026-03-16 13:51:40.522495,9,9,R,3,39,"[4, 0, 3, 4, 5, 3, 4, 4, 4, 7, 4, 1, 4, 7, 4]",0,bga,4,3,6,,,2026-03-16 13:51:40.522495+01
15706,BGA_870948576_614439235_9x9,2026-03-16 13:51:48.895582,9,9,R,3,41,"[2, 4, 3, 4, 6, 3, 7, 2, 5, 5]",0,bga,4,3,6,,,2026-03-16 13:51:48.895582+01
15707,BGA_801447771_665429823_9x9,2026-03-16 13:51:55.816768,9,9,R,3,43,"[0, 4, 1, 3, 1, 5, 3, 4, 7, 4, 7, 4]",0,bga,4,3,6,,,2026-03-16 13:51:55.816768+01
15708,BGA_167105764_878792762_9x9,2026-03-16 13:52:00.65565,9,9,R,3,44,"[4, 4, 4, 2, 0, 3, 2, 3, 3, 4, 2, 2, 3, 3, 4, 2, 2, 4, 3, 7, 2, 2, 3, 7, 3, 0, 3]",0,bga,4,3,5,,,2026-03-16 13:52:00.65565+01
15709,BGA_379148837_109276429_9x9,2026-03-16 13:52:05.881621,9,9,R,3,46,"[3, 5, 8, 5, 4, 4, 6, 5, 4, 3, 8, 4, 3, 4, 3, 4, 0, 4]",0,bga,4,3,6,,,2026-03-16 13:52:05.881621+01
15710,BGA_702669966_331482007_9x9,2026-03-16 13:52:12.976137,9,9,R,3,49,"[1, 3, 2, 2, 0, 2, 4, 4, 7, 3, 3, 5, 2, 4, 7, 4, 2, 4]",0,bga,4,3,7,,,2026-03-16 13:52:12.976137+01
15711,BGA_845283541_675620690_9x9,2026-03-16 13:52:21.918131,9,9,R,3,50,"[4, 4, 4, 0, 3, 5, 5, 5, 2, 0, 1]",0,bga,4,3,6,,,2026-03-16 13:52:21.918131+01
15712,BGA_929661017_472367760_9x9,2026-03-16 13:52:23.539792,9,9,R,3,51,"[4, 0, 3, 2, 3, 7, 4, 7, 2, 7, 7, 5, 4, 2, 4]",0,bga,4,3,6,,,2026-03-16 13:52:23.539792+01
15713,BGA_753259622_526270494_9x9,2026-03-16 13:52:24.777605,9,9,R,3,52,"[2, 4, 1, 5, 1, 6, 2, 4, 6, 4, 8, 4]",0,bga,4,3,6,,,2026-03-16 13:52:24.777605+01
15714,BGA_270321150_305939883_9x9,2026-03-16 13:52:30.073909,9,9,R,3,55,"[4, 2, 4, 1, 3, 4, 6, 7, 5]",0,bga,4,3,7,,,2026-03-16 13:52:30.073909+01
15715,BGA_704075783_530539394_9x9,2026-03-16 13:52:42.126155,9,9,R,3,58,"[2, 4, 4, 6, 0, 5, 0, 4, 7, 3]",0,bga,4,3,7,,,2026-03-16 13:52:42.126155+01
15716,BGA_931202384_499945366_9x9,2026-03-16 13:52:50.56837,9,9,R,3,59,"[3, 5, 2, 4, 8, 4, 1, 0, 3, 4, 5, 4]",0,bga,4,3,7,,,2026-03-16 13:52:50.56837+01
15717,BGA_732247857_836315366_9x9,2026-03-16 13:52:55.931231,9,9,R,3,63,"[4, 2, 4, 1, 3, 5, 4, 7, 4]",0,bga,4,3,6,,,2026-03-16 13:52:55.931231+01
15718,BGA_329494934_771291908_9x9,2026-03-16 13:53:12.023702,9,9,R,3,67,"[2, 4, 5, 4, 3, 5, 7, 4, 5, 4]",0,bga,4,3,5,,,2026-03-16 13:53:12.023702+01
15719,BGA_381105216_461912734_9x9,2026-03-16 13:53:27.964135,9,9,R,3,72,"[4, 2, 4, 7, 2, 2, 5, 0, 3, 3, 4, 5, 4]",0,bga,4,3,6,,,2026-03-16 13:53:27.964135+01
15720,BGA_631700507_391895436_9x9,2026-03-16 13:53:49.497119,9,9,R,3,78,"[4, 2, 4, 6, 2, 4, 2, 2, 4, 4, 1, 1, 6, 8, 7, 1, 1, 3, 4, 6, 4, 8, 4, 7, 4]",0,bga,4,3,7,,,2026-03-16 13:53:49.497119+01
15721,BGA_634806796_459100737_9x9,2026-03-16 13:54:17.446634,9,9,R,3,80,"[2, 4, 4, 6, 2, 5, 8, 4, 6, 4, 8, 4, 1, 4]",0,bga,4,3,6,,,2026-03-16 13:54:17.446634+01
15722,BGA_804231116_865455600_9x9,2026-03-16 13:54:23.748029,9,9,R,3,86,"[4, 2, 0, 4, 4, 6, 4, 6, 8, 6, 2, 6]",0,bga,4,3,5,,,2026-03-16 13:54:23.748029+01
15723,BGA_348462160_158543128_9x9,2026-03-16 13:54:50.046957,9,9,R,3,88,"[4, 2, 6, 5, 8, 5, 5, 6, 6, 4, 8, 4, 3, 4, 8, 4]",0,bga,4,3,6,,,2026-03-16 13:54:50.046957+01
15724,BGA_271747145_804783305_9x9,2026-03-16 13:54:56.465579,9,9,R,3,91,"[3, 5, 7, 5, 4, 4, 6, 6, 1, 3]",0,bga,4,3,6,,,2026-03-16 13:54:56.465579+01
15725,BGA_986791189_352112255_9x9,2026-03-16 13:55:04.075232,9,9,R,3,92,"[4, 1, 3, 5, 4, 7, 5, 8, 6, 4, 6, 7, 3]",0,bga,4,3,7,,,2026-03-16 13:55:04.075232+01
15726,BGA_345125646_247909520_9x9,2026-03-16 13:55:09.242198,9,9,R,3,94,"[3, 5, 5, 3, 6, 5, 1, 2, 5, 2, 4, 2, 5, 4, 7, 4, 6, 4, 0, 4]",0,bga,4,3,8,,,2026-03-16 13:55:09.242198+01
15727,BGA_933664667_207956592_9x9,2026-03-16 13:55:12.516803,9,9,R,3,95,"[4, 2, 7, 5, 6, 6, 4, 4, 2, 5, 0, 5, 1, 5]",0,bga,4,3,7,,,2026-03-16 13:55:12.516803+01
15728,BGA_490523391_586931172_9x9,2026-03-16 13:55:13.916258,9,9,R,3,96,"[4, 2, 4, 2, 2, 8, 2, 2, 5, 4, 6, 7, 3]",0,bga,4,3,7,,,2026-03-16 13:55:13.916258+01
15729,BGA_247069884_911629552_9x9,2026-03-16 13:55:18.975627,9,9,R,3,98,"[4, 4, 4, 4, 3, 3, 5, 7, 4, 8, 4, 3, 4, 7, 4]",0,bga,4,3,5,,,2026-03-16 13:55:18.975627+01
15730,BGA_753387982_683222721_9x9,2026-03-16 13:55:22.604371,9,9,R,3,99,"[2, 4, 5, 4, 7, 5, 1, 2, 5, 1, 7, 2, 5, 2, 3, 3]",0,bga,4,3,6,,,2026-03-16 13:55:22.604371+01
15731,BGA_826693056_465222174_9x9,2026-03-16 13:55:27.655944,9,9,R,3,102,"[4, 0, 3, 6, 2, 6, 4, 7, 4, 4, 4, 6, 5]",0,bga,4,3,7,,,2026-03-16 13:55:27.655944+01
15732,BGA_495894115_830144423_9x9,2026-03-16 13:55:38.7891,9,9,R,3,105,"[0, 4, 7, 3, 1, 5, 7, 4, 3, 4, 8, 4]",0,bga,4,3,7,,,2026-03-16 13:55:38.7891+01
15733,BGA_438061202_816991106_9x9,2026-03-16 13:55:46.110225,9,9,R,3,106,"[4, 2, 4, 1, 3, 4, 6, 6, 5]",0,bga,4,3,6,,,2026-03-16 13:55:46.110225+01
15734,BGA_311461508_412791301_9x9,2026-03-16 13:55:51.155542,9,9,R,3,108,"[4, 0, 3, 1, 5, 8, 4, 1, 4, 1, 4]",0,bga,4,3,6,,,2026-03-16 13:55:51.155542+01
15735,BGA_859154126_785281522_9x9,2026-03-16 13:55:53.251303,9,9,R,3,109,"[4, 2, 4, 1, 3, 8, 5, 1, 4, 7, 4]",0,bga,4,3,7,,,2026-03-16 13:55:53.251303+01
15736,BGA_129685215_150921697_9x9,2026-03-16 13:55:58.280276,9,9,R,3,112,"[1, 3, 8, 5, 4, 4, 0, 3, 6, 5, 3, 5, 5, 2, 0, 4, 3, 4, 5, 4]",0,bga,4,3,8,,,2026-03-16 13:55:58.280276+01
15737,BGA_923804763_514384431_9x9,2026-03-16 13:56:10.466776,9,9,R,3,115,"[4, 4, 4, 0, 3, 4, 5, 6, 2]",0,bga,4,3,6,,,2026-03-16 13:56:10.466776+01
15738,BGA_691709692_708839373_9x9,2026-03-16 13:56:21.639202,9,9,R,3,122,"[1, 3, 1, 1, 1, 4, 4, 5, 2, 6]",0,bga,4,3,6,,,2026-03-16 13:56:21.639202+01
15739,BGA_704818327_488124682_9x9,2026-03-16 13:56:52.94357,9,9,R,3,124,"[4, 2, 4, 1, 3, 8, 5, 5, 4, 0, 4]",0,bga,4,3,7,,,2026-03-16 13:56:52.94357+01
15740,BGA_679076515_229353403_9x9,2026-03-16 13:56:54.775739,9,9,R,3,127,"[4, 3, 4, 7, 4, 2, 4]",0,bga,4,3,4,,,2026-03-16 13:56:54.775739+01
15741,BGA_739476194_671577478_9x9,2026-03-16 13:57:05.529589,9,9,R,3,133,"[2, 4, 2, 2, 8, 4, 8, 3, 8, 8, 8, 5, 3, 4, 3, 4]",0,bga,4,3,5,,,2026-03-16 13:57:05.529589+01
15742,BGA_993761431_866431682_9x9,2026-03-16 13:57:32.508806,9,9,R,3,135,"[4, 1, 3, 0, 5, 1, 4, 3, 4, 0, 4]",0,bga,4,3,5,,,2026-03-16 13:57:32.508806+01
15743,BGA_616635223_774835002_9x9,2026-03-16 13:57:34.932914,9,9,R,3,136,"[3, 5, 1, 2, 1, 3, 1, 1, 8, 3, 2, 2, 7, 4]",0,bga,4,3,7,,,2026-03-16 13:57:34.932914+01
15744,BGA_109353967_365372071_9x9,2026-03-16 13:57:37.935039,9,9,R,3,137,"[0, 4, 0, 3, 2, 3, 8, 4, 4, 5, 3, 5, 8, 4, 7, 4, 4, 4, 2, 4, 2, 6]",0,bga,4,3,8,,,2026-03-16 13:57:37.935039+01
15745,BGA_800448129_550897271_9x9,2026-03-16 13:57:39.283135,9,9,R,3,138,"[3, 5, 8, 5, 4, 4, 3, 3, 7, 5, 8, 5]",0,bga,4,3,5,,,2026-03-16 13:57:39.283135+01
15746,BGA_960869691_707528622_9x9,2026-03-16 13:57:44.302945,9,9,R,3,141,"[2, 4, 2, 2, 5, 4, 4, 2, 6, 5, 0, 2, 6, 2]",0,bga,4,3,5,,,2026-03-16 13:57:44.302945+01
15747,BGA_136722000_771449733_9x9,2026-03-16 13:57:52.998586,9,9,R,3,142,"[1, 3, 4, 4, 0, 3, 5, 5, 7, 6, 6, 5, 3, 4, 2, 4, 8, 4]",0,bga,4,3,9,,,2026-03-16 13:57:52.998586+01
15748,BGA_384457267_512364761_9x9,2026-03-16 13:57:58.190183,9,9,R,3,145,"[1, 3, 5, 3, 4, 4, 3, 5, 1, 5, 3, 1, 7, 6, 6, 3, 2, 5, 2, 5]",0,bga,4,3,7,,,2026-03-16 13:57:58.190183+01
15749,BGA_193015410_338619262_9x9,2026-03-16 13:58:10.939915,9,9,R,3,149,"[3, 5, 4, 4, 1, 2, 0, 3, 2, 4, 6, 4, 5, 4]",0,bga,4,3,7,,,2026-03-16 13:58:10.939915+01
15750,BGA_217306252_601260902_9x9,2026-03-16 14:05:52.605065,9,9,R,3,261,"[0, 4, 2, 1, 8, 5, 1, 6, 7, 3]",0,bga,4,3,9,,,2026-03-16 14:05:52.605065+01
15751,BGA_928422864_743239945_9x9,2026-03-16 13:58:24.759495,9,9,R,3,150,"[2, 4, 1, 3, 7, 4, 7, 3, 7, 7, 6, 2, 2, 4, 5, 4]",0,bga,4,3,7,,,2026-03-16 13:58:24.759495+01
15752,BGA_696096251_986117263_9x9,2026-03-16 13:58:25.874305,9,9,R,3,151,"[1, 3, 0, 4, 2, 5, 4, 6]",0,bga,4,3,7,,,2026-03-16 13:58:25.874305+01
15753,BGA_642638000_644841770_9x9,2026-03-16 13:58:31.246214,9,9,R,3,154,"[0, 4, 3, 4, 8, 3, 7, 2, 8, 4, 1, 4]",0,bga,4,3,7,,,2026-03-16 13:58:31.246214+01
15754,BGA_262500957_525980608_9x9,2026-03-16 13:58:38.735575,9,9,R,3,155,"[4, 1, 3, 3, 5, 8, 4, 1, 4, 3, 4]",0,bga,4,3,5,,,2026-03-16 13:58:38.735575+01
15755,BGA_970181378_206809682_9x9,2026-03-16 13:58:43.789931,9,9,R,3,159,"[0, 4, 2, 1, 2, 1, 0, 2, 6, 1, 2, 1]",0,bga,4,3,5,,,2026-03-16 13:58:43.789931+01
15756,BGA_439978700_912568674_9x9,2026-03-16 13:58:57.369038,9,9,R,3,1,"[3, 5, 2, 4, 2, 4, 0, 1, 3, 4, 2, 4]",0,bga,4,3,6,,,2026-03-16 13:58:57.369038+01
15757,BGA_480786612_183491558_9x9,2026-03-16 13:58:57.446961,9,9,R,3,160,"[4, 2, 4, 5, 5, 7, 2, 2, 5, 1, 4, 0, 4]",0,bga,4,3,6,,,2026-03-16 13:58:57.446961+01
15758,BGA_264035081_299874994_9x9,2026-03-16 13:58:58.568479,9,9,R,3,161,"[4, 2, 4, 0, 3, 5, 3, 5, 4, 5, 4]",0,bga,4,3,5,,,2026-03-16 13:58:58.568479+01
15759,BGA_205566843_924643621_9x9,2026-03-16 13:58:59.965451,9,9,R,3,2,"[2, 4, 2, 2, 8, 4, 8, 5, 6, 6, 8, 8, 2, 5, 1, 7, 2, 4, 3, 4]",0,bga,4,3,8,,,2026-03-16 13:58:59.965451+01
15760,BGA_117001097_780306247_9x9,2026-03-16 13:59:00.297566,9,9,R,3,162,"[0, 4, 8, 4, 8, 8, 2, 3, 1, 5, 4, 6]",0,bga,4,3,8,,,2026-03-16 13:59:00.297566+01
15761,BGA_146557768_732140416_9x9,2026-03-16 13:59:03.421669,9,9,R,3,3,"[4, 3, 4, 8, 4, 4, 3, 8, 5, 8, 8, 4, 5, 2, 5, 8, 4, 7, 4, 4, 4, 6, 3, 8, 3, 2, 3]",0,bga,4,3,7,,,2026-03-16 13:59:03.421669+01
15762,BGA_445981474_259283242_9x9,2026-03-16 13:59:05.411619,9,9,R,3,4,"[2, 4, 1, 5, 6, 5, 3, 0, 4, 5, 3, 5]",0,bga,4,3,7,,,2026-03-16 13:59:05.411619+01
15763,BGA_924243192_431130920_9x9,2026-03-16 13:59:05.793498,9,9,R,3,165,"[1, 3, 7, 5, 0, 4, 0, 4, 6, 4, 0, 4]",0,bga,4,3,7,,,2026-03-16 13:59:05.793498+01
15764,BGA_569066240_610350855_9x9,2026-03-16 13:59:11.038688,9,9,R,3,6,"[1, 3, 8, 5, 4, 4, 2, 3, 4, 2, 1, 3, 8, 4, 7, 4, 8, 3]",0,bga,4,3,7,,,2026-03-16 13:59:11.038688+01
15765,BGA_150414276_545923362_9x9,2026-03-16 13:59:14.375988,9,9,R,3,7,"[0, 4, 7, 3, 6, 2, 1, 5]",0,bga,4,3,8,,,2026-03-16 13:59:14.375988+01
15766,BGA_412899253_176817307_9x9,2026-03-16 13:59:15.813442,9,9,R,3,8,"[4, 3, 4, 4, 3, 5, 5, 0, 1, 6, 6]",0,bga,4,3,6,,,2026-03-16 13:59:15.813442+01
15767,BGA_483241307_726987885_9x9,2026-03-16 13:59:18.391525,9,9,R,3,167,"[3, 5, 2, 4, 8, 4, 4, 3, 0, 1, 1, 5, 4, 5, 7, 4, 4, 4, 1, 4, 1, 5]",0,bga,4,3,8,,,2026-03-16 13:59:18.391525+01
15768,BGA_534717254_287319608_9x9,2026-03-16 13:59:21.501432,9,9,R,3,10,"[1, 3, 2, 2, 6, 3, 1, 1, 2, 4, 2, 4, 1, 6, 1, 4, 3, 4]",0,bga,4,3,5,,,2026-03-16 13:59:21.501432+01
15769,BGA_357552305_529628483_9x9,2026-03-16 13:59:24.803197,9,9,R,3,11,"[4, 0, 3, 5, 4, 5, 4, 3, 4]",0,bga,4,3,4,,,2026-03-16 13:59:24.803197+01
15770,BGA_196340356_793034073_9x9,2026-03-16 13:59:26.293978,9,9,R,3,12,"[4, 4, 4, 4, 3, 4, 5, 3, 4, 6, 2]",0,bga,4,3,5,,,2026-03-16 13:59:26.293978+01
15771,BGA_666815202_246891147_9x9,2026-03-16 13:59:26.840104,9,9,R,3,169,"[4, 0, 3, 6, 2, 1, 5]",0,bga,4,3,7,,,2026-03-16 13:59:26.840104+01
15772,BGA_255270509_370283464_9x9,2026-03-16 13:59:29.490387,9,9,R,3,170,"[4, 3, 4, 2, 3, 1, 0, 6, 4, 8, 4]",0,bga,4,3,7,,,2026-03-16 13:59:29.490387+01
15773,BGA_545146535_846129095_9x9,2026-03-16 13:59:31.839396,9,9,R,3,14,"[4, 2, 4, 8, 5, 0, 6, 3, 7]",0,bga,4,3,8,,,2026-03-16 13:59:31.839396+01
15774,BGA_984661897_435655920_9x9,2026-03-16 13:59:35.019678,9,9,R,3,172,"[4, 2, 2, 4, 6, 5, 0, 5, 7, 6, 2, 3, 2, 3]",0,bga,4,3,7,,,2026-03-16 13:59:35.019678+01
15775,BGA_635479655_504044604_9x9,2026-03-16 13:59:38.776511,9,9,R,3,16,"[4, 2, 4, 8, 5, 2, 6, 6, 4, 8, 4]",0,bga,4,3,5,,,2026-03-16 13:59:38.776511+01
15776,BGA_941471659_404844713_9x9,2026-03-16 13:59:42.438162,9,9,R,3,177,"[4, 2, 8, 2, 2, 4, 5, 6, 3, 3, 5, 4, 6, 5, 0, 5]",0,bga,4,3,7,,,2026-03-16 13:59:42.438162+01
15777,BGA_736756762_833973662_9x9,2026-03-16 14:00:05.201284,9,9,R,3,179,"[0, 4, 2, 1, 1, 4, 7, 0, 4, 5, 3, 3, 0, 5, 2, 2, 1, 1]",0,bga,4,3,7,,,2026-03-16 14:00:05.201284+01
15778,BGA_533090294_961668791_9x9,2026-03-16 14:00:13.193718,9,9,R,3,181,"[4, 4, 4, 3, 3, 5, 3, 8, 4, 4, 3, 7, 3]",0,bga,4,3,5,,,2026-03-16 14:00:13.193718+01
15779,BGA_937394727_220104021_9x9,2026-03-16 14:00:20.051091,9,9,R,3,186,"[4, 3, 4, 1, 3, 2, 0, 3, 4, 4, 2, 4, 5, 4, 4, 1, 5]",0,bga,4,3,6,,,2026-03-16 14:00:20.051091+01
